呼び出し元→ID: 1348-535-3, Dates: ['2024/05/30', '2024/06/04']
呼び出し元→ID: 1348-535-3, Dates: ['2024/05/30', '2024/06/04']
[(3160, '1374-154-9', '1998', 'Cosmograph Daytona  Certified Pre-Owned', '116528', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1374-154-9.html')]
[(3160, '1374-154-9', '1998', 'Cosmograph Daytona  Certified Pre-Owned', '116528', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1374-154-9.html')]
呼び出し元→ID: 1374-169-6, Dates: ['2024/06/03', '2024/06/04']
[(6880, '2024/06/03', '0', 55000, '1374-169-6')]が2の金額データ
[(7231, '2024/06/04', '0', 27500, '1374-169-6')]が0の金額データ
[(2541, '1374-169-6', '1993', 'Day-Date', '18239', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1374-169-6.html')]
[(2541, '1374-169-6', '1993', 'Day-Date', '18239', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1374-169-6.html')]
呼び出し元→ID: 1374-239-3, Dates: ['2024/06/03', '2024/06/04']
[(6879, '2024/06/03', '0', 24200, '1374-239-3')]が2の金額データ
[(7230, '2024/06/04', '0', 10000, '1374-239-3')]が0の金額データ
[(2537, '1374-239-3', '2001', 'GMT-Master II', '16710', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1374-239-3.html')]
[(2537, '1374-239-3', '2001', 'GMT-Master II', '16710', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1374-239-3.html')]
呼び出し元→ID: 1374-270-2, Dates: ['2024/06/03', '2024/06/04']
[(6878, '2024/06/03', '0', 13500, '1374-270-2')]が2の金額データ
[(7229, '2024/06/04', '0', 9500, '1374-270-2')]が0の金額データ
[(2536, '1374-270-2', '1991', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-270-2.html')]
[(2536, '1374-270-2', '1991', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-270-2.html')]
呼び出し元→ID: 1374-468-4, Dates: ['2024/06/03', '2024/06/04']
[(6863, '2024/06/03', '0', 24200, '1374-468-4')]が2の金額データ
[(7214, '2024/06/04', '0', 9500, '1374-468-4')]が0の金額データ
[(2505, '1374-468-4', '2004', 'Cosmograph Daytona', '116509', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1374-468-4.html')]
[(2505, '1374-468-4', '2004', 'Cosmograph Daytona', '116509', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1374-468-4.html')]
呼び出し元→ID: 1374-740-1, Dates: ['2024/06/03', '2024/06/04']
[(6821, '2024/06/03', '0', 10200, '1374-740-1')]が2の金額データ
[(7177, '2024/06/04', '0', 7900, '1374-740-1')]が0の金額データ
[(2370, '1374-740-1', '2005', 'Turn-O-Graph', '116264', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1374-740-1.html')]
[(2370, '1374-740-1', '2005', 'Turn-O-Graph', '116264', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1374-740-1.html')]
呼び出し元→ID: 1374-841-5, Dates: ['2024/06/03', '2024/06/04']
[(6862, '2024/06/03', '0', 45000, '1374-841-5')]が2の金額データ
[(7213, '2024/06/04', '0', 7900, '1374-841-5')]が0の金額データ
[(2504, '1374-841-5', '1998', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-841-5.html')]
[(2504, '1374-841-5', '1998', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-841-5.html')]
呼び出し元→ID: 1374-964-5, Dates: ['2024/06/03', '2024/06/04']
[(6877, '2024/06/03', '0', 13500, '1374-964-5')]が2の金額データ
[(7228, '2024/06/04', '0', 10400, '1374-964-5')]が0の金額データ
[(2534, '1374-964-5', '1999', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-964-5.html')]
[(2534, '1374-964-5', '1999', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-964-5.html')]
呼び出し元→ID: 1375-023-3, Dates: ['2024/06/03', '2024/06/04']
[(6876, '2024/06/03', '0', 13500, '1375-023-3')]が2の金額データ
[(7227, '2024/06/04', '0', 47000, '1375-023-3')]が0の金額データ
[(3159, '1375-023-3', '2004', 'Submariner Date  Certified Pre-Owned', '16610', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1375-023-3.html')]
[(3159, '1375-023-3', '2004', 'Submariner Date  Certified Pre-Owned', '16610', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1375-023-3.html')]
呼び出し元→ID: 1375-282-0, Dates: ['2024/06/03', '2024/06/04']
[(6822, '2024/06/03', '0', 10900, '1375-282-0')]が2の金額データ
[(7178, '2024/06/04', '0', 8400, '1375-282-0')]が0の金額データ
[(2373, '1375-282-0', '1999', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-282-0.html')]
[(2373, '1375-282-0', '1999', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-282-0.html')]
呼び出し元→ID: 1375-286-4, Dates: ['2024/06/03', '2024/06/04']
[(6825, '2024/06/03', '0', 55000, '1375-286-4')]が2の金額データ
[(7181, '2024/06/04', '0', 9000, '1375-286-4')]が0の金額データ
[(2379, '1375-286-4', '1993', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-286-4.html')]
[(2379, '1375-286-4', '1993', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-286-4.html')]
呼び出し元→ID: 1375-287-5, Dates: ['2024/06/03', '2024/06/04']
[(6824, '2024/06/03', '0', 9800, '1375-287-5')]が2の金額データ
[(7180, '2024/06/04', '0', 8000, '1375-287-5')]が0の金額データ
[(2378, '1375-287-5', '1997', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-287-5.html')]
[(2378, '1375-287-5', '1997', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-287-5.html')]
呼び出し元→ID: 1384-915-3, Dates: ['2024/06/03', '2024/06/04']
[(6874, '2024/06/03', '0', 12500, '1384-915-3')]が2の金額データ
[(7225, '2024/06/04', '0', 85000, '1384-915-3')]が0の金額データ
[(3158, '1384-915-3', '2005', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1384-915-3.html')]
[(3158, '1384-915-3', '2005', 'Submariner  Certified Pre-Owned', '14060', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1384-915-3.html')]
呼び出し元→ID: 1384-925-5, Dates: ['2024/06/03', '2024/06/04']
[(6823, '2024/06/03', '0', 10200, '1384-925-5')]が2の金額データ
[(7179, '2024/06/04', '0', 5300, '1384-925-5')]が0の金額データ
[(2374, '1384-925-5', '2002', 'Sea-Dweller', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1384-925-5.html')]
[(2374, '1384-925-5', '2002', 'Sea-Dweller', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1384-925-5.html')]
呼び出し元→ID: 1384-928-8, Dates: ['2024/06/03', '2024/06/04']
[(6875, '2024/06/03', '0', 10000, '1384-928-8')]が2の金額データ
[(7226, '2024/06/04', '0', 16500, '1384-928-8')]が0の金額データ
[(2526, '1384-928-8', '1999', 'Yacht-Master', '16622', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1384-928-8.html')]
[(2526, '1384-928-8', '1999', 'Yacht-Master', '16622', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1384-928-8.html')]
呼び出し元→ID: 1384-943-7, Dates: ['2024/06/03', '2024/06/04']
[(6873, '2024/06/03', '0', 11900, '1384-943-7')]が2の金額データ
[(7224, '2024/06/04', '0', 10600, '1384-943-7')]が0の金額データ
[(2525, '1384-943-7', '1993', 'Day-Date', '18239', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1384-943-7.html')]
[(2525, '1384-943-7', '1993', 'Day-Date', '18239', 'PRE', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1384-943-7.html')]
呼び出し元→ID: 1397-947-0, Dates: ['2024/06/03', '2024/06/04']
[(6871, '2024/06/03', '0', 10500, '1397-947-0')]が2の金額データ
[(7222, '2024/06/04', '0', 37000, '1397-947-0')]が0の金額データ
[(2522, '1397-947-0', '2001', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1397-947-0.html')]
[(2522, '1397-947-0', '2001', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1397-947-0.html')]
呼び出し元→ID: 1398-229-1, Dates: ['2024/06/03', '2024/06/04']
[(6872, '2024/06/03', '0', 24200, '1398-229-1')]が2の金額データ
[(7223, '2024/06/04', '0', 23500, '1398-229-1')]が0の金額データ
[(2523, '1398-229-1', '1996', 'Sea-Dweller', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1398-229-1.html')]
[(2523, '1398-229-1', '1996', 'Sea-Dweller', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1398-229-1.html')]
呼び出し元→ID: 1398-878-8, Dates: ['2024/06/03', '2024/06/04']
[(6870, '2024/06/03', '0', 9800, '1398-878-8')]が2の金額データ
[(7221, '2024/06/04', '0', 7200, '1398-878-8')]が0の金額データ
[(2519, '1398-878-8', '1996', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1398-878-8.html')]
[(2519, '1398-878-8', '1996', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1398-878-8.html')]
呼び出し元→ID: 1398-879-9, Dates: ['2024/06/03', '2024/06/04']
[(6869, '2024/06/03', '0', 13500, '1398-879-9')]が2の金額データ
[(7220, '2024/06/04', '0', 31000, '1398-879-9')]が0の金額データ
[(2517, '1398-879-9', '1991', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1398-879-9.html')]
[(2517, '1398-879-9', '1991', 'GMT-Master', '16700', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1398-879-9.html')]
呼び出し元→ID: 1398-896-0, Dates: ['2024/06/03', '2024/06/04']
[(6867, '2024/06/03', '0', 29500, '1398-896-0')]が2の金額データ
[(7218, '2024/06/04', '0', 10600, '1398-896-0')]が0の金額データ
[(3157, '1398-896-0', '2004', 'Yacht-Master  Certified Pre-Owned', '116655', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1398-896-0.html')]
[(3157, '1398-896-0', '2004', 'Yacht-Master  Certified Pre-Owned', '116655', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1398-896-0.html')]
呼び出し元→ID: 1399-094-8, Dates: ['2024/06/03', '2024/06/04']
[(6820, '2024/06/03', '0', 9600, '1399-094-8')]が2の金額データ
[(7176, '2024/06/04', '0', 7500, '1399-094-8')]が0の金額データ
[(2362, '1399-094-8', '2007', 'Deepsea', '116660', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1399-094-8.html')]
[(2362, '1399-094-8', '2007', 'Deepsea', '116660', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1399-094-8.html')]
呼び出し元→ID: 1399-116-7, Dates: ['2024/06/03', '2024/06/04']
[(6868, '2024/06/03', '0', 13500, '1399-116-7')]が2の金額データ
[(7219, '2024/06/04', '0', 28800, '1399-116-7')]が0の金額データ
[(2512, '1399-116-7', '-', 'Submariner Date', '16618', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1399-116-7.html')]
[(2512, '1399-116-7', '-', 'Submariner Date', '16618', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1399-116-7.html')]
呼び出し元→ID: 1400-238-5, Dates: ['2024/06/03', '2024/06/04']
[(6866, '2024/06/03', '0', 32800, '1400-238-5')]が2の金額データ
[(7217, '2024/06/04', '0', 8400, '1400-238-5')]が0の金額データ
[(2511, '1400-238-5', '2005', 'Submariner Date', '16618T', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1400-238-5.html')]
[(2511, '1400-238-5', '2005', 'Submariner Date', '16618T', '3', 'Silver', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1400-238-5.html')]
呼び出し元→ID: 1400-285-2, Dates: ['2024/06/03', '2024/06/04']
[(6865, '2024/06/03', '0', 38000, '1400-285-2')]が2の金額データ
[(7216, '2024/06/04', '0', 30600, '1400-285-2')]が0の金額データ
[(2510, '1400-285-2', '1979', 'Oysterquartz', '19019', '3', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oysterquartz/1400-285-2.html')]
[(2510, '1400-285-2', '1979', 'Oysterquartz', '19019', '3', 'Blue', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/oysterquartz/1400-285-2.html')]
呼び出し元→ID: 1400-701-7, Dates: ['2024/06/03', '2024/06/04']
[(6864, '2024/06/03', '0', 28900, '1400-701-7')]が2の金額データ
[(7215, '2024/06/04', '0', 10600, '1400-701-7')]が0の金額データ
[(2507, '1400-701-7', '1991', 'Day-Date', '18239', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1400-701-7.html')]
[(2507, '1400-701-7', '1991', 'Day-Date', '18239', 'PRE', 'Champagne', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1400-701-7.html')]
呼び出し元→ID: 1400-734-6, Dates: ['2024/06/03', '2024/06/04']
[(6856, '2024/06/03', '0', 14500, '1400-734-6')]が2の金額データ
[(7207, '2024/06/04', '0', 8400, '1400-734-6')]が0の金額データ
[(2480, '1400-734-6', '2005', 'Yacht-Master', '16628', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1400-734-6.html')]
[(2480, '1400-734-6', '2005', 'Yacht-Master', '16628', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1400-734-6.html')]
呼び出し元→ID: 1400-909-1, Dates: ['2024/06/03', '2024/06/04']
[(6857, '2024/06/03', '0', 10600, '1400-909-1')]が2の金額データ
[(7208, '2024/06/04', '0', 9600, '1400-909-1')]が0の金額データ
[(2485, '1400-909-1', '2010', 'Deepsea', '116660', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1400-909-1.html')]
[(2485, '1400-909-1', '2010', 'Deepsea', '116660', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1400-909-1.html')]
呼び出し元→ID: 1400-939-7, Dates: ['2024/06/03', '2024/06/04']
[(6861, '2024/06/03', '0', 13500, '1400-939-7')]が2の金額データ
[(7212, '2024/06/04', '0', 7900, '1400-939-7')]が0の金額データ
[(2502, '1400-939-7', '-', 'Yacht-Master', '168622', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1400-939-7.html')]
[(2502, '1400-939-7', '-', 'Yacht-Master', '168622', '3', 'White', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1400-939-7.html')]
呼び出し元→ID: 1401-864-9, Dates: ['2024/06/03', '2024/06/04']
[(6670, '2024/06/03', '0', 10500, '1401-864-9')]が2の金額データ
[(7034, '2024/06/04', '0', 4800, '1401-864-9')]が0の金額データ
[(3091, '1401-864-9', '1994', 'Submariner Date  Certified Pre-Owned', '16610', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-864-9.html')]
[(3091, '1401-864-9', '1994', 'Submariner Date  Certified Pre-Owned', '16610', '', 'Black\nsales guarantee (original), sales box (original)', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-864-9.html')]
呼び出し元→ID: 1401-882-1, Dates: ['2024/06/03', '2024/06/04']
[(6860, '2024/06/03', '0', 8900, '1401-882-1')]が2の金額データ
[(7211, '2024/06/04', '0', 7900, '1401-882-1')]が0の金額データ
[(2497, '1401-882-1', '1995', 'Submariner Date', '16610', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-882-1.html')]
[(2497, '1401-882-1', '1995', 'Submariner Date', '16610', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-882-1.html')]
呼び出し元→ID: 1401-910-8, Dates: ['2024/06/03', '2024/06/04']
[(6851, '2024/06/03', '0', 47000, '1401-910-8')]が2の金額データ
[(7278, '2024/06/04', '0', 47000, '1401-910-8')]が0の金額データ
[(3154, '1401-910-8', '', 'Submariner Date  Certified Pre-Owned', '16610', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-910-8.html')]
[(3154, '1401-910-8', '', 'Submariner Date  Certified Pre-Owned', '16610', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1401-910-8.html')]
呼び出し元→ID: 1401-942-6, Dates: ['2024/06/03', '2024/06/04']
[(6859, '2024/06/03', '0', 10000, '1401-942-6')]が2の金額データ
[(7210, '2024/06/04', '0', 10900, '1401-942-6')]が0の金額データ
[(2495, '1401-942-6', '2000', 'Sea-Dweller', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1401-942-6.html')]
[(2495, '1401-942-6', '2000', 'Sea-Dweller', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1401-942-6.html')]
呼び出し元→ID: 1401-944-8, Dates: ['2024/06/03', '2024/06/04']
[(6858, '2024/06/03', '0', 10500, '1401-944-8')]が2の金額データ
[(7209, '2024/06/04', '0', 9600, '1401-944-8')]が0の金額データ
[(2492, '1401-944-8', '2001', 'Sea-Dweller', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1401-944-8.html')]
[(2492, '1401-944-8', '2001', 'Sea-Dweller', '16600', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1401-944-8.html')]
呼び出し元→ID: 1402-160-8, Dates: ['2024/06/03', '2024/06/04']
[(6854, '2024/06/03', '0', 10000, '1402-160-8')]が2の金額データ
[(7205, '2024/06/04', '0', 7500, '1402-160-8')]が0の金額データ
[(2478, '1402-160-8', '1993', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1402-160-8.html')]
[(2478, '1402-160-8', '1993', 'Explorer II', '16570', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1402-160-8.html')]
呼び出し元→ID: 1402-423-2, Dates: ['2024/06/03', '2024/06/04']
[(6855, '2024/06/03', '0', 27500, '1402-423-2')]が2の金額データ
[(7206, '2024/06/04', '0', 31000, '1402-423-2')]が0の金額データ
[(3156, '1402-423-2', '2002', 'Submariner Date  Certified Pre-Owned', '16610', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1402-423-2.html')]
[(3156, '1402-423-2', '2002', 'Submariner Date  Certified Pre-Owned', '16610', '', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1402-423-2.html')]
呼び出し元→ID: 1402-469-6, Dates: ['2024/06/03', '2024/06/04']
[(6793, '2024/06/03', '0', 9400, '1402-469-6')]が2の金額データ
[(7149, '2024/06/04', '0', 10500, '1402-469-6')]が0の金額データ
[(2767, '1402-469-6', '2006', 'Sea-Dweller', '14060', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1402-469-6.html')]
[(2767, '1402-469-6', '2006', 'Sea-Dweller', '14060', '3', 'Black', 'https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1402-469-6.html')]
呼び出し元→ID: 1402-470-9, Dates: ['2024/06/03', '2024/06/04']
